linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_write_begin,3361,3447,prepare_write_begin#006,3421,locked,state_or_validation_error,locked,true,goto,out,"[""f2fs_reserve_block(&dn, index)"", ""f2fs_put_dnode(&dn)"", ""f2fs_map_unlock(sbi, flag)""]",err,"[{""var"": ""ipage"", ""acquire_func"": ""f2fs_get_node_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 3393, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""dn"", ""acquire_func"": ""f2fs_convert_inline_page"", ""resource_type"": ""f2fs_dnode"", ""release_functions"": [""f2fs_put_dnode""], ""acquire_line"": 3409, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_page(ipage)"", ""f2fs_put_dnode(dn)""]",medium,"goto out under state_or_validation_error condition, final return err; resolved label cleanup until return; suspicious missing cleanup candidates"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_write_begin,3361,3447,prepare_write_begin#007,3428,!err && dn.data_blkaddr != NULL_ADDR,state_or_validation_error,err,"f2fs_get_dnode_of_data(&dn, index, LOOKUP_NODE)",goto,out,"[""f2fs_put_dnode(&dn)"", ""f2fs_map_unlock(sbi, flag)""]",err,"[{""var"": ""ipage"", ""acquire_func"": ""f2fs_get_node_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 3393, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_page(ipage)""]",high,"goto out under state_or_validation_error condition, final return err; resolved label cleanup until return; suspicious missing cleanup candidates"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,__find_data_block,3449,3474,__find_data_block#001,3457,IS_ERR(ipage),err_ptr_check,ipage,"f2fs_get_node_page(F2FS_I_SB(inode), inode->i_ino)",return,,[],PTR_ERR(ipage),[],[],high,PTR_ERR propagation under err_ptr_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,__reserve_data_block,3476,3504,__reserve_data_block#001,3487,IS_ERR(ipage),err_ptr_check,ipage,"f2fs_get_node_page(sbi, inode->i_ino)",goto,unlock_out,"[""PTR_ERR(ipage)"", ""f2fs_map_unlock(sbi, F2FS_GET_BLOCK_PRE_AIO)""]",err,[],[],high,"goto unlock_out under err_ptr_check condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#001,3517,(pos & PAGE_MASK) >= i_size_read(inode),unknown_error_like,pos,function_parameter,goto,reserve_block,"[""__reserve_data_block(cow_inode, index, blk_addr, node_changed)""]",err,[],[],medium,"goto reserve_block under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#002,3522,err,ret_nonzero,err,"__find_data_block(cow_inode, index, blk_addr)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#003,3524,*blk_addr != NULL_ADDR,state_or_validation_error,blk_addr,function_parameter,return,,[],0,[],[],medium,return 0 under state_or_validation_error condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#004,3529,"is_inode_flag_set(inode, FI_ATOMIC_REPLACE)",unknown_error_like,is_inode_flag_set,unknown,goto,reserve_block,"[""__reserve_data_block(cow_inode, index, blk_addr, node_changed)""]",err,[],[],medium,"goto reserve_block under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#005,3534,err,ret_nonzero,err,"__find_data_block(inode, index, &ori_blk_addr)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,prepare_atomic_write_begin,3506,3547,prepare_atomic_write_begin#006,3540,err,ret_nonzero,err,"__reserve_data_block(cow_inode, index, blk_addr, node_changed)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#001,3563,!f2fs_is_checkpoint_ready(sbi),unknown_error_like,f2fs_is_checkpoint_ready,unknown,goto,fail,"[""f2fs_write_failed(inode, pos + len)""]",err,[],[],medium,"goto fail under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#002,3575,err,ret_nonzero,err,f2fs_convert_inline_inode(inode),goto,fail,"[""f2fs_write_failed(inode, pos + len)""]",err,[],[],high,"goto fail under ret_nonzero condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#003,3586,len == PAGE_SIZE && !(f2fs_is_atomic_file(inode)),unknown_error_like,len,function_parameter,goto,repeat,"[""IS_ERR(folio)"", ""PTR_ERR(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],medium,"goto repeat under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#004,3591,ret < 0,negative_error,ret,"f2fs_prepare_compress_overwrite(inode, &page,",goto,fail,"[""f2fs_write_failed(inode, pos + len)""]",err,[],[],high,"goto fail under negative_error condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#005,3594,ret,ret_nonzero,ret,"f2fs_prepare_compress_overwrite(inode, &page,",return,,"[""page_folio(page)""]",0,[],[],medium,return 0 under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#006,3608,IS_ERR(folio),err_ptr_check,folio,"__filemap_get_folio(mapping, index,",goto,fail,"[""PTR_ERR(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],high,"goto fail under err_ptr_check condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#007,3623,err,ret_nonzero,err,"prepare_write_begin(sbi, folio, pos, len,",goto,put_folio,"[""folio_unlock(folio)"", ""folio_put(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],high,"goto put_folio under ret_nonzero condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#010,3654,"!f2fs_is_valid_blkaddr(sbi, blkaddr, DATA_GENERIC_ENHANCE_READ)",unknown_error_like,f2fs_is_valid_blkaddr,unknown,goto,put_folio,"[""folio_unlock(folio)"", ""folio_put(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],medium,"goto put_folio under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#011,3662,err,ret_nonzero,err,f2fs_submit_page_read(use_cow ?,goto,put_folio,"[""folio_unlock(folio)"", ""folio_put(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],high,"goto put_folio under ret_nonzero condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_begin,3549,3684,f2fs_write_begin#012,3671,!folio_test_uptodate(folio),unknown_error_like,folio_test_uptodate,unknown,goto,put_folio,"[""folio_unlock(folio)"", ""folio_put(folio)"", ""f2fs_write_failed(inode, pos + len)""]",err,[],[],medium,"goto put_folio under unknown_error_like condition, final return err; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_write_end,3686,3740,f2fs_write_end#002,3720,!copied,null_check,copied,0,goto,unlock_out,"[""folio_unlock(folio)"", ""folio_put(folio)"", ""f2fs_update_time(F2FS_I_SB(inode), REQ_TIME)""]",copied,[],[],high,"goto unlock_out under null_check condition, final return copied; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_invalidate_folio,3742,3762,f2fs_invalidate_folio#001,3747,inode->i_ino >= F2FS_ROOT_INO(sbi) && (offset || length != folio_size(folio)),state_or_validation_error,inode,folio->mapping->host,return,,[],unknown,[],[],medium,return unknown under state_or_validation_error condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_bmap_compress,3793,3819,f2fs_bmap_compress#001,3804,ret,ret_nonzero,ret,"f2fs_get_dnode_of_data(&dn, start_idx, LOOKUP_NODE)",return,,[],0,[],[],medium,return 0 under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_bmap,3822,3855,f2fs_bmap#001,3827,f2fs_has_inline_data(inode),unknown_error_like,f2fs_has_inline_data,unknown,goto,out,"[""trace_f2fs_bmap(inode, block, blknr)""]",blknr,[],[],medium,"goto out under unknown_error_like condition, final return blknr; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_bmap,3822,3855,f2fs_bmap#002,3835,block >= max_file_blocks(inode),unknown_error_like,block,function_parameter,goto,out,"[""trace_f2fs_bmap(inode, block, blknr)""]",blknr,[],[],medium,"goto out under unknown_error_like condition, final return blknr; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_migrate_blocks,3858,3927,f2fs_migrate_blocks#001,3869,!blkcnt,null_check,blkcnt,function_parameter,return,,[],0,[],[],high,return 0 under null_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_migrate_blocks,3858,3927,f2fs_migrate_blocks#002,3898,IS_ERR(page),err_ptr_check,page,"f2fs_get_lock_data_page(inode, blkidx, true)",goto,done,"[""f2fs_up_write(&sbi->pin_sem)"", ""PTR_ERR(page)"", ""clear_inode_flag(inode, FI_SKIP_WRITES)"", ""clear_inode_flag(inode, FI_OPU_WRITE)"", ""clear_inode_flag(inode, FI_ALIGNED_WRITE)"", ""filemap_invalidate_unlock(inode->i_mapping)"", ""f2fs_up_write(&F2FS_I(inode)->i_gc_rwsem[WRITE])""]",ret,"[{""var"": ""&F2FS_I(inode)->i_gc_rwsem[WRITE]"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 3873, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}, {""var"": ""&sbi->pin_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 3883, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto done under err_ptr_check condition, final return ret; resolved label cleanup until return; resource &F2FS_I(inode)->i_gc_rwsem[WRITE] acquired by f2fs_down_write before path, released by f2fs_up_write(&F2FS_I(inode)->i_gc_rwsem[WRITE]) in done label; resource &sbi->pin_sem acquired by f2fs_down_write before path, released by f2fs_up_write(&sbi->pin_sem) in done label"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,check_swap_activate,3929,4039,check_swap_activate#001,3967,ret,ret_nonzero,ret,"f2fs_map_blocks(inode, &map, F2FS_GET_BLOCK_FIEMAP)",goto,out,"[""f2fs_warn(sbi, \""Swapfile (%u) is not align to section: 1)"", ""creat()"", ""ioctl(F2FS_IOC_SET_PIN_FILE)"", ""fallocate(%lu * N)""]",ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,check_swap_activate,3929,4039,check_swap_activate#002,3971,!(map.m_flags & F2FS_MAP_FLAGS),unknown_error_like,map,unknown,goto,out,"[""f2fs_err(sbi, \""Swapfile has holes\"")"", ""f2fs_warn(sbi, \""Swapfile (%u) is not align to section: 1)"", ""creat()"", ""ioctl(F2FS_IOC_SET_PIN_FILE)"", ""fallocate(%lu * N)""]",ret,[],[],medium,"goto out under unknown_error_like condition, final return ret; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,check_swap_activate,3929,4039,check_swap_activate#003,3999,ret,ret_nonzero,ret,"f2fs_migrate_blocks(inode, cur_lblock,",goto,out,"[""f2fs_warn(sbi, \""Swapfile (%u) is not align to section: 1)"", ""creat()"", ""ioctl(F2FS_IOC_SET_PIN_FILE)"", ""fallocate(%lu * N)""]",ret,[],[],high,"goto out under ret_nonzero condition, final return ret; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,check_swap_activate,3929,4039,check_swap_activate#004,4023,ret < 0,negative_error,ret,"add_swap_extent(sis, cur_lblock, nr_pblocks, pblock)",goto,out,"[""f2fs_warn(sbi, \""Swapfile (%u) is not align to section: 1)"", ""creat()"", ""ioctl(F2FS_IOC_SET_PIN_FILE)"", ""fallocate(%lu * N)""]",ret,[],[],high,"goto out under negative_error condition, final return ret; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#001,4048,!S_ISREG(inode->i_mode),unknown_error_like,S_ISREG,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#002,4051,f2fs_readonly(sbi->sb),unknown_error_like,f2fs_readonly,unknown,return,,[],-EROFS,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#003,4054,f2fs_lfs_mode(sbi) && !f2fs_sb_has_blkzoned(sbi),unknown_error_like,f2fs_lfs_mode,unknown,return,,"[""f2fs_err(sbi, \""Swapfile not supported in LFS mode\"")""]",-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#004,4060,ret,ret_nonzero,ret,f2fs_convert_inline_inode(inode),return,,[],ret,[],[],high,return ret under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#005,4063,!f2fs_disable_compressed_file(inode),unknown_error_like,f2fs_disable_compressed_file,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#006,4067,ret < 0,negative_error,ret,filemap_fdatawrite(inode->i_mapping),return,,[],ret,[],[],high,return ret under negative_error condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4041,4080,f2fs_swap_activate#007,4073,ret < 0,negative_error,ret,"check_swap_activate(sis, file, span)",return,,[],ret,[],[],high,return ret under negative_error condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_swap_activate,4090,4094,f2fs_swap_activate#001,4093,,negative_errno_return,unknown,unknown,return,,[],-EOPNOTSUPP,[],[],high,direct negative_errno_return
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_init_post_read_processing,4128,4146,f2fs_init_post_read_processing#001,4133,!bio_post_read_ctx_cache,null_check,bio_post_read_ctx_cache,unknown,goto,fail,[],-ENOMEM,[],[],high,"goto fail under null_check condition, final return -ENOMEM; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_init_post_read_processing,4128,4146,f2fs_init_post_read_processing#002,4138,!bio_post_read_ctx_pool,null_check,bio_post_read_ctx_pool,unknown,goto,fail_free_cache,"[""kmem_cache_destroy(bio_post_read_ctx_cache)""]",-ENOMEM,[],[],high,"goto fail_free_cache under null_check condition, final return -ENOMEM; resolved label cleanup until return"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_iomap_begin,4185,4254,f2fs_iomap_begin#001,4202,err,ret_nonzero,err,"f2fs_map_blocks(inode, &map, F2FS_GET_BLOCK_DIO)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_iomap_begin,4185,4254,f2fs_iomap_begin#002,4218,map.m_pblk == COMPRESS_ADDR,unknown_error_like,map,{},return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_iomap_begin,4185,4254,f2fs_iomap_begin#003,4222,map.m_pblk == NEW_ADDR,unknown_error_like,map,{},return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/data.c,f2fs_iomap_begin,4185,4254,f2fs_iomap_begin#004,4231,flags & IOMAP_WRITE,unknown_error_like,flags,function_parameter,return,,[],-ENOTBLK,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/debug.c,f2fs_build_stats,760,822,f2fs_build_stats#001,769,!si,null_check,si,"f2fs_kzalloc(sbi, sizeof(struct f2fs_stat_info), GFP_KERNEL)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/debug.c,f2fs_build_stats,760,822,f2fs_build_stats#002,774,!dev_stats,null_check,dev_stats,"f2fs_kzalloc(sbi, sizeof(struct f2fs_dev_stats) *",return,,"[""kfree(si)""]",-ENOMEM,"[{""var"": ""si"", ""acquire_func"": ""f2fs_kzalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 768, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"negative errno return under null_check condition; resource si acquired by f2fs_kzalloc before path, released by kfree(si)"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_casefolded_name,47,75,f2fs_init_casefolded_name#001,58,!buf,null_check,buf,"f2fs_kmem_cache_alloc(f2fs_cf_name_slab,",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_casefolded_name,47,75,f2fs_init_casefolded_name#003,65,sb_has_strict_encoding(sb),unknown_error_like,sb_has_strict_encoding,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,__f2fs_setup_filename,88,113,__f2fs_setup_filename#001,106,err,ret_nonzero,err,"f2fs_init_casefolded_name(dir, fname)",return,,"[""f2fs_free_filename(fname)""]",err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_setup_filename,121,132,f2fs_setup_filename#001,128,err,ret_nonzero,err,"fscrypt_setup_filename(dir, iname, lookup, &crypt_name)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_prepare_lookup,140,151,f2fs_prepare_lookup#001,147,err,ret_nonzero,err,"fscrypt_prepare_lookup(dir, dentry, &crypt_name)",return,,[],err,[],[],high,return err under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_find_target_dentry,211,258,f2fs_find_target_dentry#001,240,res < 0,negative_error,res,"f2fs_match_name(d->inode, fname,",return,,[],ERR_PTR(res),[],[],high,ERR_PTR return under negative_error condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,find_in_level,260,328,find_in_level#001,316,de,state_or_validation_error,de,NULL,return,,[],de,"[{""var"": ""dentry_page"", ""acquire_func"": ""f2fs_find_data_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 287, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""f2fs_put_page(dentry_page)""]",medium,return de under state_or_validation_error condition; suspicious missing cleanup candidates
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_find_entry,386,406,f2fs_find_entry#001,394,err,ret_nonzero,err,"f2fs_setup_filename(dir, child, 1, &fname)",return,,"[""ERR_PTR(err)""]",NULL,[],[],high,return NULL under ret_nonzero condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,init_dent_inode,444,478,init_dent_inode#001,450,!fname,null_check,fname,function_parameter,return,,[],unknown,[],[],high,return unknown under null_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,make_empty_dir,493,515,make_empty_dir#002,504,IS_ERR(dentry_page),err_ptr_check,dentry_page,"f2fs_get_new_data_page(inode, page, 0, true)",return,,[],PTR_ERR(dentry_page),[],[],high,PTR_ERR propagation under err_ptr_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_inode_metadata,517,583,f2fs_init_inode_metadata#001,525,IS_ERR(page),err_ptr_check,page,f2fs_new_inode_page(inode),return,,[],page,[],[],high,return page under err_ptr_check condition
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_inode_metadata,517,583,f2fs_init_inode_metadata#002,532,err,ret_nonzero,err,"make_empty_dir(inode, dir, page)",goto,put_error,"[""lock_page(page)"", ""clear_nlink(inode)"", ""f2fs_update_inode(inode, page)"", ""f2fs_put_page(page, 1)""]",ERR_PTR(err),"[{""var"": ""page"", ""acquire_func"": ""f2fs_new_inode_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 524, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto put_error under ret_nonzero condition, final return ERR_PTR(err); resolved label cleanup until return; resource page acquired by f2fs_new_inode_page before path, released by f2fs_put_page(page, 1) in put_error label"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_inode_metadata,517,583,f2fs_init_inode_metadata#003,540,err,ret_nonzero,err,"f2fs_init_acl(inode, dir, page, dpage)",goto,put_error,"[""clear_nlink(inode)"", ""f2fs_update_inode(inode, page)"", ""f2fs_put_page(page, 1)""]",ERR_PTR(err),"[{""var"": ""page"", ""acquire_func"": ""f2fs_new_inode_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 524, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto put_error under ret_nonzero condition, final return ERR_PTR(err); resolved label cleanup until return; resource page acquired by f2fs_new_inode_page before path, released by f2fs_put_page(page, 1) in put_error label"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_inode_metadata,517,583,f2fs_init_inode_metadata#004,545,err,ret_nonzero,err,"f2fs_init_security(inode, dir,",goto,put_error,"[""clear_nlink(inode)"", ""f2fs_update_inode(inode, page)"", ""f2fs_put_page(page, 1)""]",ERR_PTR(err),"[{""var"": ""page"", ""acquire_func"": ""f2fs_new_inode_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 524, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto put_error under ret_nonzero condition, final return ERR_PTR(err); resolved label cleanup until return; resource page acquired by f2fs_new_inode_page before path, released by f2fs_put_page(page, 1) in put_error label"
38fec10eb60d687e30c8c6b5420d86e8149f7557,v6.14,fs/f2fs/dir.c,f2fs_init_inode_metadata,517,583,f2fs_init_inode_metadata#005,550,err,ret_nonzero,err,"fscrypt_set_context(inode, page)",goto,put_error,"[""clear_nlink(inode)"", ""f2fs_update_inode(inode, page)"", ""f2fs_put_page(page, 1)""]",ERR_PTR(err),"[{""var"": ""page"", ""acquire_func"": ""f2fs_new_inode_page"", ""resource_type"": ""f2fs_page"", ""release_functions"": [""f2fs_put_page"", ""put_page""], ""acquire_line"": 524, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],high,"goto put_error under ret_nonzero condition, final return ERR_PTR(err); resolved label cleanup until return; resource page acquired by f2fs_new_inode_page before path, released by f2fs_put_page(page, 1) in put_error label"
